"college","public_profile_enabled","going","interested","start_term","cohort_year","created_by_csv","last_login","schools_followed","high_school","transfer_status","roommate_match_quiz","chat_messages_sent","chat_viewed","videos_liked","videos_viewed","videos_viewed_unique","total_official_videos","engaged","final_funnel_stage"
"college4",TRUE,"undecided",TRUE,"fall",2019,TRUE,17,1,"unknown",FALSE,FALSE,0,16,0,61,7,56,TRUE,"Deposited"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,128,4,"unknown",FALSE,TRUE,1,3,0,0,0,42,TRUE,"Application_Complete"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,140,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,140,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,103,3,"other",FALSE,TRUE,0,2,0,0,0,42,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,TRUE,140,2,"other",FALSE,FALSE,0,0,0,0,0,180,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,140,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"going",TRUE,"fall",2019,FALSE,13,1,"unknown",FALSE,TRUE,5,152,0,236,44,378,TRUE,"Enrolled"
"college2",TRUE,"notgoing",TRUE,"fall",2019,TRUE,28,3,"other",FALSE,TRUE,0,8,0,0,0,42,TRUE,"Accepted"
"college8",TRUE,"going",TRUE,"fall",2019,FALSE,53,2,"unknown",FALSE,TRUE,8,115,0,0,0,0,TRUE,"Deposited"
"college2",TRUE,"notgoing",FALSE,"fall",2019,TRUE,13,2,"other",FALSE,TRUE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,115,8,"unknown",FALSE,FALSE,6,26,0,67,23,127,TRUE,"Accepted"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,129,1,"unknown",FALSE,TRUE,0,16,0,4,4,127,TRUE,"Accepted"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,140,1,"unknown",FALSE,FALSE,0,0,0,180,106,180,TRUE,"Applied"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,84,4,"unknown",FALSE,FALSE,0,19,0,42,34,42,TRUE,"Accepted"
"college3",FALSE,"undecided",TRUE,"fall",2019,TRUE,140,7,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college2",FALSE,"undecided",TRUE,"fall",2019,TRUE,140,7,"unknown",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,TRUE,140,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college1",TRUE,"undecided",FALSE,"fall",2019,TRUE,31,3,"unknown",TRUE,FALSE,0,0,0,2,2,127,TRUE,"Applied"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,134,2,"unknown",FALSE,FALSE,2,26,0,75,30,238,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,140,4,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,107,1,"other",FALSE,FALSE,2,13,0,18,7,56,TRUE,"Deposited"
"college4",TRUE,"undecided",TRUE,"fall",2019,TRUE,85,2,"unknown",FALSE,FALSE,3,10,0,12,6,56,TRUE,"Accepted"
"college1",TRUE,"undecided",TRUE,"fall",2019,TRUE,124,3,"unknown",FALSE,TRUE,0,0,0,6,4,127,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,132,2,"unknown",FALSE,FALSE,0,3,0,0,0,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,106,11,"other",FALSE,FALSE,0,0,0,13,6,127,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,106,11,"other",FALSE,FALSE,0,0,0,13,6,127,TRUE,"Accepted"
"college1",TRUE,"undecided",FALSE,"fall",2019,FALSE,103,1,"unknown",FALSE,TRUE,0,52,0,128,36,127,TRUE,"Accepted"
"college4",TRUE,"undecided",TRUE,"fall",2019,TRUE,139,1,"unknown",FALSE,FALSE,0,0,0,0,0,56,FALSE,"Accepted"
"college1",FALSE,"notgoing",FALSE,"fall",2019,FALSE,120,3,"unknown",FALSE,TRUE,0,16,0,102,30,127,TRUE,"Accepted"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,115,4,"unknown",FALSE,TRUE,0,1,0,0,0,42,TRUE,"Inquired"
"college6",TRUE,"undecided",FALSE,"fall",2019,TRUE,115,4,"unknown",FALSE,TRUE,0,1,0,0,0,42,TRUE,"Inquired"
"college6",FALSE,"notgoing",FALSE,"fall",2019,TRUE,72,10,"unknown",FALSE,TRUE,0,0,0,4,2,378,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,127,3,"unknown",FALSE,FALSE,0,1,0,0,0,42,TRUE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,15,4,"other",FALSE,FALSE,3,105,0,96,29,56,TRUE,"Inquired"
"college4",TRUE,"going",TRUE,"fall",2019,FALSE,15,4,"other",FALSE,FALSE,3,105,0,96,29,56,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,111,8,"other",FALSE,FALSE,0,2,0,0,0,42,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,37,2,"other",FALSE,FALSE,0,0,0,4,1,378,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,139,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,17,9,"other",FALSE,FALSE,0,14,0,12,7,378,TRUE,"Accepted"
"college2",TRUE,"notgoing",FALSE,"fall",2019,TRUE,55,10,"unknown",FALSE,TRUE,1,6,0,0,0,42,TRUE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,36,2,"unknown",FALSE,TRUE,2,57,0,16,6,127,TRUE,"Deposited"
"college4",TRUE,"undecided",FALSE,"fall",2019,TRUE,127,2,"unknown",FALSE,TRUE,0,3,0,11,6,56,TRUE,"Accepted"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,103,5,"unknown",FALSE,FALSE,0,4,0,11,8,378,TRUE,"Inquired"
"college6",TRUE,"undecided",FALSE,"fall",2019,TRUE,80,6,"unknown",FALSE,TRUE,0,3,0,31,7,378,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,77,8,"unknown",FALSE,FALSE,17,19,0,3,2,42,TRUE,"Applied"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,138,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,39,4,"unknown",FALSE,TRUE,0,4,0,0,0,42,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,94,2,"unknown",FALSE,FALSE,3,56,0,84,37,56,TRUE,"Deposited"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,61,1,"other",FALSE,TRUE,1,76,0,51,19,127,TRUE,"Deposited"
"college1",TRUE,"notgoing",TRUE,"fall",2019,TRUE,103,2,"other",FALSE,TRUE,0,3,0,13,7,127,TRUE,"Inquired"
"college2",TRUE,"notgoing",TRUE,"fall",2019,TRUE,17,7,"unknown",FALSE,FALSE,1,9,4,52,14,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,107,2,"other",FALSE,FALSE,0,0,0,5,4,127,TRUE,"Accepted"
"college3",FALSE,"undecided",TRUE,"fall",2019,FALSE,132,1,"unknown",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,138,7,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Applied"
"college5",TRUE,"undecided",TRUE,"fall",2019,TRUE,138,7,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Applied"
"college8",TRUE,"going",TRUE,"fall",2019,FALSE,24,1,"unknown",TRUE,TRUE,68,119,0,0,0,0,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,137,2,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,89,3,"unknown",FALSE,TRUE,0,51,0,67,25,127,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,131,3,"unknown",FALSE,TRUE,0,0,0,1,1,378,TRUE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,122,2,"unknown",FALSE,FALSE,0,5,0,0,0,42,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,32,3,"unknown",FALSE,TRUE,19,64,0,38,16,180,TRUE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,89,1,"other",FALSE,TRUE,3,67,0,303,83,127,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,108,3,"unknown",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,137,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,30,1,"other",FALSE,FALSE,19,42,0,0,0,42,TRUE,"Deposited"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,24,4,"unknown",FALSE,FALSE,0,140,0,151,37,127,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,119,3,"other",FALSE,FALSE,0,5,0,12,11,42,TRUE,"Inquired"
"college1",TRUE,"undecided",FALSE,"fall",2019,TRUE,136,4,"other",FALSE,FALSE,0,0,0,1,1,127,TRUE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,136,4,"other",FALSE,FALSE,0,0,0,1,1,127,TRUE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,111,4,"unknown",FALSE,FALSE,0,5,0,30,4,378,TRUE,"Accepted"
"college5",TRUE,"going",TRUE,"fall",2019,FALSE,28,1,"unknown",FALSE,TRUE,8,194,0,292,51,180,TRUE,"Deposited"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,17,1,"unknown",FALSE,FALSE,1,45,0,25,4,56,TRUE,"Deposited"
"college6",TRUE,"undecided",FALSE,"fall",2019,TRUE,13,2,"unknown",FALSE,FALSE,0,3,0,0,0,378,TRUE,"Inquired"
"college6",TRUE,"going",TRUE,"fall",2019,FALSE,28,1,"unknown",FALSE,TRUE,3,144,0,220,25,378,TRUE,"Enrolled"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,124,35,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,135,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,131,2,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,125,2,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"going",TRUE,"fall",2019,FALSE,19,3,"unknown",FALSE,TRUE,17,248,0,280,38,378,TRUE,"Enrolled"
"college6",TRUE,"going",TRUE,"fall",2019,FALSE,13,1,"unknown",FALSE,TRUE,3,32,0,91,26,378,TRUE,"Enrolled"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,22,2,"other",FALSE,FALSE,4,33,0,131,74,238,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,TRUE,113,1,"other",FALSE,FALSE,2,129,0,177,19,56,TRUE,"Accepted"
"college2",TRUE,"notgoing",FALSE,"fall",2019,TRUE,127,3,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,45,2,"unknown",FALSE,FALSE,0,3,0,0,0,42,TRUE,"Inquired"
"college6",TRUE,"undecided",FALSE,"fall",2019,TRUE,105,2,"other",FALSE,FALSE,0,0,0,7,1,378,TRUE,"Inquired"
"college6",TRUE,"undecided",FALSE,"fall",2019,TRUE,117,4,"unknown",FALSE,FALSE,0,0,0,8,4,378,TRUE,"Inquired"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,28,1,"unknown",FALSE,FALSE,24,70,0,47,22,180,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,134,5,"other",TRUE,FALSE,0,0,0,6,6,378,TRUE,"Inquired"
"college6",TRUE,"undecided",FALSE,"fall",2019,TRUE,59,2,"unknown",FALSE,TRUE,0,0,0,7,2,378,TRUE,"Accepted"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,13,4,"unknown",FALSE,TRUE,0,0,0,2,2,42,TRUE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,TRUE,135,2,"other",TRUE,FALSE,0,0,0,0,0,127,FALSE,"Application_Complete"
"college3",TRUE,"undecided",TRUE,"fall",2019,TRUE,101,6,"unknown",FALSE,TRUE,0,1,0,0,0,23,TRUE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,74,2,"other",FALSE,TRUE,4,70,0,271,53,127,TRUE,"Deposited"
"college6",TRUE,"going",TRUE,"fall",2019,FALSE,16,10,"unknown",FALSE,TRUE,3,156,0,293,50,56,TRUE,"Inquired"
"college4",TRUE,"going",TRUE,"fall",2019,FALSE,16,10,"unknown",FALSE,TRUE,3,156,0,293,50,56,TRUE,"Deposited"
"college1",TRUE,"notgoing",FALSE,"fall",2019,FALSE,65,5,"other",FALSE,TRUE,4,44,0,67,13,127,TRUE,"Accepted"
"college8",FALSE,"notgoing",FALSE,"fall",2019,FALSE,22,4,"other",FALSE,TRUE,0,6,0,0,0,0,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,134,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,127,1,"unknown",TRUE,FALSE,0,0,0,0,0,378,FALSE,"Inquired"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,131,8,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,131,8,"other",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college8",TRUE,"going",TRUE,"fall",2019,FALSE,30,1,"unknown",FALSE,FALSE,4,47,0,0,0,0,TRUE,"Deposited"
"college8",TRUE,"undecided",FALSE,"fall",2019,TRUE,106,6,"unknown",FALSE,FALSE,0,0,0,0,0,0,FALSE,"Inquired"
"college6",TRUE,"going",FALSE,"fall",2019,FALSE,44,1,"unknown",FALSE,TRUE,2,26,0,45,6,378,TRUE,"Enrolled"
"college8",TRUE,"undecided",TRUE,"fall",2019,FALSE,132,2,"other",TRUE,FALSE,0,0,0,0,0,0,FALSE,"Accepted"
"college4",TRUE,"notgoing",TRUE,"fall",2019,TRUE,120,3,"other",FALSE,TRUE,0,0,0,2,1,56,TRUE,"Accepted"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,124,3,"unknown",FALSE,TRUE,5,39,0,50,16,42,TRUE,"Deposited"
"college3",TRUE,"undecided",TRUE,"fall",2019,TRUE,73,1,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Inquired"
"college1",TRUE,"undecided",TRUE,"fall",2019,TRUE,131,2,"other",FALSE,FALSE,0,0,0,0,0,127,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,84,1,"unknown",FALSE,FALSE,0,16,0,85,56,378,TRUE,"Enrolled"
"college6",TRUE,"notgoing",TRUE,"fall",2019,TRUE,46,2,"other",FALSE,TRUE,0,2,0,8,4,378,TRUE,"Inquired"
"college1",TRUE,"going",TRUE,"fall",2019,FALSE,61,1,"other",FALSE,TRUE,3,18,0,92,40,127,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,108,6,"unknown",TRUE,TRUE,0,0,0,0,0,378,FALSE,"Inquired"
"college2",TRUE,"undecided",FALSE,"fall",2019,TRUE,104,3,"other",FALSE,FALSE,0,15,0,25,9,238,TRUE,"Inquired"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,45,1,"other",FALSE,FALSE,4,20,0,11,9,56,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,64,2,"unknown",FALSE,FALSE,1,33,0,33,19,378,TRUE,"Enrolled"
"college4",TRUE,"undecided",TRUE,"fall",2019,FALSE,109,1,"unknown",FALSE,FALSE,0,8,0,46,14,56,TRUE,"Accepted"
"college8",TRUE,"undecided",TRUE,"fall",2019,TRUE,128,9,"unknown",FALSE,FALSE,0,6,0,0,0,42,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,30,2,"other",TRUE,FALSE,0,16,0,15,12,42,TRUE,"Applied"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,106,6,"other",FALSE,FALSE,0,2,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,112,1,"unknown",TRUE,FALSE,0,6,0,0,0,42,TRUE,"Application_Complete"
"college2",TRUE,"notgoing",TRUE,"fall",2019,FALSE,97,3,"other",FALSE,TRUE,0,10,0,2,2,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,130,2,"other",TRUE,FALSE,1,6,0,0,0,42,TRUE,"Applied"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,43,2,"unknown",TRUE,TRUE,0,11,0,10,6,42,TRUE,"Enrolled"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,30,2,"unknown",FALSE,TRUE,1,134,0,4,3,42,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,55,1,"other",FALSE,FALSE,0,1,0,6,4,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,132,2,"other",FALSE,FALSE,0,1,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,57,4,"other",FALSE,FALSE,13,59,0,0,0,42,TRUE,"Deposited"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,104,1,"other",FALSE,FALSE,12,48,0,0,0,42,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,133,1,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Enrolled"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,133,1,"unknown",TRUE,FALSE,0,0,0,0,0,42,FALSE,"Applied"
"college2",TRUE,"undecided",TRUE,"summer",2019,TRUE,133,2,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college5",TRUE,"undecided",TRUE,"summer",2019,TRUE,133,2,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Applied"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,17,2,"other",FALSE,TRUE,55,86,0,2,1,42,TRUE,"Enrolled"
"college5",TRUE,"going",TRUE,"fall",2019,FALSE,17,2,"other",FALSE,TRUE,55,86,0,2,1,42,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,30,3,"unknown",FALSE,FALSE,0,20,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,108,3,"unknown",FALSE,FALSE,0,3,0,13,12,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,123,1,"other",TRUE,FALSE,0,0,0,26,21,42,TRUE,"Applied"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,79,1,"unknown",FALSE,TRUE,17,79,0,0,0,42,TRUE,"Enrolled"
"college2",TRUE,"undecided",TRUE,"summer",2019,TRUE,117,7,"other",FALSE,FALSE,0,1,0,43,15,42,TRUE,"Applied"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,133,2,"other",FALSE,FALSE,0,0,0,0,0,378,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,132,1,"unknown",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,109,1,"other",FALSE,TRUE,4,34,0,10,9,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,28,1,"unknown",FALSE,TRUE,4,58,0,0,0,42,TRUE,"Deposited"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,75,2,"unknown",FALSE,FALSE,19,136,0,49,24,42,TRUE,"Inquired"
"college2",TRUE,"notgoing",FALSE,"fall",2019,FALSE,98,2,"other",FALSE,FALSE,0,23,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,92,3,"unknown",FALSE,FALSE,2,31,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,16,2,"unknown",FALSE,FALSE,21,115,0,65,25,42,TRUE,"Enrolled"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,78,1,"unknown",FALSE,TRUE,7,84,0,3,2,42,TRUE,"Enrolled"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,108,4,"other",FALSE,FALSE,19,78,1,16,11,42,TRUE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,114,14,"unknown",FALSE,FALSE,1,8,0,10,4,23,TRUE,"Inquired"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,114,14,"unknown",FALSE,FALSE,1,8,0,10,4,23,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,109,1,"other",FALSE,FALSE,2,22,0,15,1,23,TRUE,"Deposited"
"college3",TRUE,"going",TRUE,"fall",2019,FALSE,30,4,"other",FALSE,TRUE,8,33,0,123,22,23,TRUE,"Deposited"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,132,1,"other",FALSE,FALSE,0,0,0,5,4,23,TRUE,"Deposited"
"college3",TRUE,"going",TRUE,"fall",2019,FALSE,63,1,"other",FALSE,FALSE,0,1,0,31,13,23,TRUE,"Deposited"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,28,1,"unknown",FALSE,FALSE,0,0,0,15,4,23,TRUE,"Deposited"
"college3",FALSE,"going",TRUE,"fall",2019,FALSE,89,1,"unknown",FALSE,TRUE,2,31,0,107,9,23,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,119,1,"other",FALSE,FALSE,0,1,0,5,3,42,TRUE,"Enrolled"
"college3",TRUE,"undecided",TRUE,"fall",2019,TRUE,20,1,"unknown",FALSE,FALSE,4,17,0,54,18,23,TRUE,"Deposited"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,129,2,"other",FALSE,FALSE,0,4,0,35,15,23,TRUE,"Deposited"
"college3",TRUE,"undecided",FALSE,"fall",2019,FALSE,96,2,"other",FALSE,FALSE,0,12,0,9,6,23,TRUE,"Accepted"
"college3",TRUE,"going",TRUE,"fall",2019,FALSE,21,1,"other",FALSE,TRUE,9,46,0,25,8,23,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,132,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,132,4,"other",FALSE,FALSE,0,0,0,0,0,23,FALSE,"Accepted"
"college2",TRUE,"notgoing",FALSE,"fall",2019,FALSE,34,7,"unknown",FALSE,FALSE,1,12,0,95,23,42,TRUE,"Accepted"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,25,3,"unknown",FALSE,TRUE,6,224,0,106,27,127,TRUE,"Deposited"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,25,3,"unknown",FALSE,TRUE,6,224,0,106,27,127,TRUE,"Inquired"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,36,3,"other",FALSE,TRUE,1,6,0,88,18,23,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,84,6,"other",FALSE,FALSE,0,0,0,7,5,23,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,125,2,"unknown",FALSE,FALSE,0,7,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"going",TRUE,"fall",2019,FALSE,16,1,"unknown",FALSE,TRUE,14,72,0,3,2,42,TRUE,"Enrolled"
"college1",TRUE,"undecided",TRUE,"fall",2019,FALSE,131,3,"unknown",FALSE,FALSE,17,29,0,19,11,127,TRUE,"Accepted"
"college3",TRUE,"undecided",TRUE,"fall",2019,TRUE,27,1,"other",FALSE,FALSE,0,3,0,4,2,23,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,45,3,"unknown",FALSE,FALSE,0,7,0,0,0,42,TRUE,"Accepted"
"college5",TRUE,"undecided",TRUE,"fall",2019,FALSE,45,3,"unknown",FALSE,FALSE,0,7,0,0,0,42,TRUE,"Accepted"
"college2",TRUE,"notgoing",TRUE,"fall",2019,TRUE,29,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,127,2,"unknown",FALSE,FALSE,0,9,0,0,0,42,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,FALSE,20,1,"unknown",FALSE,FALSE,20,49,0,175,22,23,TRUE,"Deposited"
"college6",TRUE,"undecided",TRUE,"fall",2019,FALSE,132,1,"other",FALSE,FALSE,0,0,0,11,4,378,TRUE,"Accepted"
"college2",TRUE,"undecided",TRUE,"fall",2019,FALSE,92,1,"other",FALSE,FALSE,1,30,0,21,9,42,TRUE,"Accepted"
"college4",TRUE,"going",TRUE,"fall",2019,FALSE,19,1,"unknown",FALSE,TRUE,0,71,0,79,6,56,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,128,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Applied"
"college5",TRUE,"undecided",FALSE,"summer",2019,TRUE,21,5,"other",FALSE,FALSE,0,0,0,3,2,180,TRUE,"Applied"
"college8",TRUE,"going",TRUE,"fall",2019,FALSE,19,2,"other",FALSE,TRUE,14,225,0,18,4,56,TRUE,"Inquired"
"college4",TRUE,"going",TRUE,"fall",2019,FALSE,19,2,"other",FALSE,TRUE,14,225,0,18,4,56,TRUE,"Deposited"
"college2",TRUE,"undecided",TRUE,"fall",2019,TRUE,131,2,"other",FALSE,FALSE,0,0,0,0,0,42,FALSE,"Inquired"
"college6",TRUE,"undecided",TRUE,"fall",2019,TRUE,15,2,"unknown",FALSE,TRUE,0,4,0,0,0,378,TRUE,"Inquired"
"college3",TRUE,"undecided",TRUE,"fall",2019,TRUE,38,1,"unknown",FALSE,TRUE,0,1,0,44,2,23,TRUE,"Deposited"
